chr,pos,ensg,enst,ense,genID,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,n_exones_en_pos
chr1,145403996,ENSG00000292226,ENST00000710277;ENST00000713539,ENSE00004010885,,98.14,215,4,0,4445,4659,215,1,1.46e-101,375.0,8
chr1,145403996,ENSG00000292228,ENST00000713541;ENST00000710279,ENSE00004010940,,98.14,215,4,0,4445,4659,215,1,1.46e-101,375.0,8
chr1,145403996,ENSG00000271254,ENST00000612640,ENSE00003729584,,97.674,215,5,0,4445,4659,215,1,6.77e-100,370.0,4
chr1,165892146,ENSG00000257253,ENST00000797294,ENSE00004183815,,94.495,218,12,0,1542,1759,218,1,2.55e-90,337.0,3
chr1,165892146,ENSG00000305656,ENST00000812256,ENSE00004211088,,94.054,185,10,1,1659,1843,184,1,4.3500000000000006e-73,279.0,2
chr1,191372,ENSG00000304309,ENST00000802432,ENSE00004191930,,96.618,207,6,1,930,1136,206,1,4.64e-92,342.0,3
chr1,37775710,ENSG00000257253,ENST00000797294,ENSE00004183815,,96.33,218,8,0,1689,1906,218,1,5.62e-97,359.0,3
chr1,37775710,ENSG00000305656,ENST00000812259,ENSE00004211080,,93.651,189,12,0,1729,1917,189,1,3.48e-74,283.0,2
chr1,55240233,ENSG00000308234,ENST00000832703,ENSE00004248448,,92.391,184,10,4,1435,1614,1327,1144,3.8699999999999995e-67,259.0,2
chr1,64384496,ENSG00000257253,ENST00000797294,ENSE00004183815,,95.413,218,10,0,413,630,1,218,1.07e-93,348.0,3
chr1,64384496,ENSG00000305656,ENST00000812259,ENSE00004211080,,93.651,189,12,0,402,590,1,189,3.06e-74,283.0,2
chr1,88507126,ENSG00000257253,ENST00000797294,ENSE00004183815,,95.872,218,9,0,934,1151,1,218,4.1599999999999996e-95,353.0,3
chr1,93876124,ENSG00000310107,ENST00000847252,ENSE00004275823,,90.323,217,18,2,172,388,949,736,1.2900000000000002e-73,281.0,2
chr1,97898153,ENSG00000284959,ENST00000646052,ENSE00003819267,,97.838,185,4,0,1853,2037,985,1169,2.21e-85,320.0,2
chr1,97898153,ENSG00000233251,ENST00000771695,ENSE00004134976,,97.297,185,5,0,1853,2037,1446,1630,1.03e-83,315.0,5
chr20,28869766,ENSG00000297224,ENST00000746321,ENSE00004087127,,97.938,194,4,0,165,358,588,781,6.43e-91,337.0,2
chr20,28869766,ENSG00000309162,ENST00000839180,ENSE00004261132,,93.72,207,9,3,408,611,754,959,5.04e-82,307.0,2
chr20,30842344,ENSG00000284294,ENST00000714325,ENSE00003802171,,95.408,196,9,0,774,969,1,196,1.74e-83,313.0,2
chr20,30924861,ENSG00000290427,ENST00000600751,ENSE00003147241,,93.548,217,14,0,1592,1808,816,600,1.72e-86,324.0,2
chr20,30924861,ENSG00000306474,ENST00000818833;ENST00000818841;ENST00000818844;ENST00000818849,ENSE00004223179,,90.722,194,16,2,1320,1512,5,197,1.7700000000000001e-66,257.0,2
chr20,30924861,ENSG00000290397,ENST00000849402;ENST00000849417;ENST00000849431,ENSE00004279884,,90.674,193,17,1,1320,1512,5,196,6.36e-66,255.0,2
chr20,30924861,ENSG00000296756,ENST00000741627;ENST00000741643;ENST00000741646,ENSE00004079022,,90.674,193,17,1,1320,1512,5,196,6.36e-66,255.0,2
chr20,4102182,ENSG00000257253,ENST00000797294,ENSE00004183815,,92.823,209,15,0,932,1140,1,209,3.57e-80,303.0,3
chr20,4102182,ENSG00000305656,ENST00000812259,ENSE00004211080,,95.238,189,9,0,921,1109,1,189,4.61e-79,300.0,2
chr20,43323464,ENSG00000309162,ENST00000839180,ENSE00004261132,,92.823,209,12,3,10,216,961,754,7.39e-80,300.0,2
chr21,25880076,ENSG00000293141,ENST00000823543,ENSE00004231966,,92.694,219,16,0,290,508,278,60,6.89e-85,316.0,2
chr21,25880076,ENSG00000286679,ENST00000668854,ENSE00003888251,,91.364,220,19,0,289,508,1512,1731,1.93e-80,302.0,12
chr21,25880076,ENSG00000285557,ENST00000752708,ENSE00004099099,,91.364,220,18,1,288,506,374,593,6.94e-80,300.0,2
chr21,25880076,ENSG00000302038,ENST00000783547,ENSE00004157688,,91.324,219,17,2,290,508,634,850,2.5000000000000003e-79,298.0,2
chr21,25880076,ENSG00000291154,ENST00000828487,ENSE00004241170,,91.284,218,18,1,291,508,125,341,8.980000000000001e-79,296.0,3
chr21,25880076,ENSG00000294687,ENST00000725234,ENSE00004048635,,91.589,214,18,0,295,508,584,371,8.980000000000001e-79,296.0,2
chr21,25880076,ENSG00000266830,ENST00000579045,ENSE00004250811,,90.868,219,20,0,290,508,103,321,3.23e-78,294.0,5
chr21,32551101,ENSG00000257253,ENST00000797294,ENSE00004183815,,96.33,218,8,0,663,880,1,218,5.89e-97,359.0,3
chr21,32551101,ENSG00000305656,ENST00000812259,ENSE00004211080,,93.651,189,12,0,652,840,1,189,3.65e-74,283.0,2
chr21,9830543,ENSG00000287329,ENST00000655595,ENSE00004100263,,93.578,218,13,1,195,411,218,1,1.1700000000000001e-86,324.0,4
chr22,37529117,ENSG00000266830,ENST00000579045,ENSE00004250811,,98.165,218,4,0,381,598,103,320,2.86e-104,381.0,6
chr22,37529117,ENSG00000291154,ENST00000828526,ENSE00004241248,,94.521,219,12,0,380,598,595,813,1.75e-91,339.0,3
chr22,37529117,ENSG00000302038,ENST00000783547,ENSE00004157688,,94.495,218,10,2,381,598,634,849,2.2599999999999997e-90,335.0,2
chr22,37529117,ENSG00000278607,ENST00000796328;ENST00000796330,ENSE00004181871,,94.037,218,13,0,381,598,61,278,2.9200000000000007e-89,331.0,3
chr22,50800612,ENSG00000292979,ENST00000805616,ENSE00004198032,,94.271,192,9,2,36,227,965,1154,1.28e-77,292.0,3
chr2,117568083,ENSG00000274863,ENST00000816067,ENSE00004218413,,90.187,214,20,1,594,806,305,92,5.2700000000000007e-73,278.0,3
chr2,117568083,ENSG00000305204,ENST00000809561,ENSE00004205468,,90.431,209,20,0,41,249,77,285,1.9e-72,276.0,2
chr2,117568083,ENSG00000284734,ENST00000838212,ENSE00004259409,,93.37,181,12,0,626,806,96,276,3.17e-70,268.0,2
chr2,128082398,ENSG00000302038,ENST00000783547,ENSE00004157688,,93.782,193,11,1,783,975,932,741,2.95e-76,289.0,2
chr2,128082398,ENSG00000290437,ENST00000672053,ENSE00004212147,,93.367,196,10,2,781,974,644,450,1.06e-75,287.0,2
chr2,128082398,ENSG00000290775,ENST00000736990;ENST00000736991;ENST00000737001,ENSE00004070804,,93.299,194,11,1,783,976,579,388,3.82e-75,285.0,2
chr2,128082398,ENSG00000296451,ENST00000739696,ENSE00004075121,,93.717,191,11,1,784,973,582,392,3.82e-75,285.0,2
chr2,128082398,ENSG00000286679,ENST00000668854,ENSE00003888251,,93.264,193,12,1,782,974,1813,1622,1.37e-74,283.0,12
chr2,128082398,ENSG00000310107,ENST00000847252,ENSE00004275823,,93.194,191,13,0,783,973,943,753,4.939999999999999e-74,281.0,2
chr2,128082398,ENSG00000282556,ENST00000833447;ENST00000833451,ENSE00004250037,,93.158,190,12,1,784,973,315,127,6.39e-73,278.0,2
chr2,128082398,ENSG00000288109,ENST00000832640,ENSE00004248320,,93.085,188,11,2,786,973,328,143,8.27e-72,274.0,2
chr2,128082398,ENSG00000294687,ENST00000725234,ENSE00004048635,,92.67,191,13,1,783,972,288,478,8.27e-72,274.0,2
chr2,128082398,ENSG00000286431,ENST00000761379,ENSE00004115571,,92.308,195,11,4,783,974,786,593,8.27e-72,274.0,2
chr2,128082398,ENSG00000285557,ENST00000752708,ENSE00004099099,,92.632,190,12,2,785,973,674,486,2.97e-71,272.0,2
chr2,193680303,ENSG00000257253,ENST00000797294,ENSE00004183815,,92.202,218,17,0,2231,2448,218,1,7.959999999999997e-82,309.0,3
chr2,208168760,ENSG00000257253,ENST00000797294,ENSE00004183815,,92.661,218,15,1,622,838,1,218,5.47e-83,313.0,3
chr2,208168760,ENSG00000305656,ENST00000812259,ENSE00004211080,,91.534,189,15,1,611,798,1,189,7.23e-67,259.0,2
chr2,241178692,ENSG00000310107,ENST00000847252,ENSE00004275823,,90.955,199,17,1,325,523,746,943,9.91e-70,267.0,2
chr2,241178692,ENSG00000286679,ENST00000668854,ENSE00003888251,,90.452,199,17,2,325,523,1616,1812,4.6099999999999984e-68,261.0,12
chr2,242176341,ENSG00000292979,ENST00000805616,ENSE00004198032,,93.717,191,10,1,79,269,966,1154,2.8999999999999997e-75,285.0,3
chr2,242176509,ENSG00000292979,ENST00000805616,ENSE00004198032,,94.271,192,9,1,189,380,965,1154,1.94e-77,292.0,3
chr2,57832931,ENSG00000251034,ENST00000668235,ENSE00003888034,,91.16,181,16,0,478,658,103,283,7.899999999999999e-63,246.0,2
chr2,65519326,ENSG00000257253,ENST00000797294,ENSE00004183815,,96.33,218,8,0,628,845,1,218,5.96e-97,359.0,3
chr2,65519326,ENSG00000305656,ENST00000812259,ENSE00004211080,,94.18,189,11,0,617,805,1,189,7.93e-76,289.0,2
chr3,102824528,ENSG00000297224,ENST00000746321,ENSE00004087127,,97.073,205,6,0,335,539,577,781,1.55e-93,346.0,2
chr3,11599600,ENSG00000291154,ENST00000828487,ENSE00004241170,,93.981,216,12,1,1,216,339,125,1.3e-87,326.0,3
chr3,11599600,ENSG00000295624,ENST00000731377,ENSE00004060750,,93.119,218,14,1,1,217,429,212,2.18e-85,318.0,2
chr3,11599600,ENSG00000302038,ENST00000783547,ENSE00004157688,,93.088,217,13,2,1,217,848,634,7.830000000000001e-85,316.0,2
chr3,11599600,ENSG00000286679,ENST00000668854,ENSE00003888251,,92.627,217,16,0,1,217,1729,1513,1.01e-83,313.0,12
chr3,11599600,ENSG00000278607,ENST00000796328;ENST00000796330,ENSE00004181871,,92.627,217,16,0,1,217,277,61,1.01e-83,313.0,3
chr3,11599600,ENSG00000309250,ENST00000839811,ENSE00004262451,,92.627,217,16,0,1,217,315,99,1.01e-83,313.0,2
chr3,11599600,ENSG00000310107,ENST00000847252,ENSE00004275823,,92.273,220,14,1,1,217,859,640,1.31e-82,309.0,2
chr3,11599600,ENSG00000308234,ENST00000832703,ENSE00004248448,,92.237,219,15,1,1,217,1218,1000,1.31e-82,309.0,2
chr3,11599600,ENSG00000237480,ENST00000832932,ENSE00004248942,,91.284,218,19,0,1,218,700,483,2.8300000000000005e-79,298.0,2
chr3,12654718,ENSG00000257253,ENST00000797294,ENSE00004183815,,95.872,218,9,0,709,926,1,218,2.9899999999999998e-95,353.0,3
chr3,12654718,ENSG00000305656,ENST00000812259,ENSE00004211080,,93.651,189,12,0,698,886,1,189,3.98e-74,283.0,2
chr3,138126527,ENSG00000257253,ENST00000797294,ENSE00004183815,,90.826,218,20,0,657,874,1,218,6.47e-77,292.0,2
chr3,147890048,ENSG00000257253,ENST00000797294,ENSE00004183815,,93.578,218,14,0,379,596,1,218,7.11e-87,326.0,3
chr3,147890048,ENSG00000305656,ENST00000812256,ENSE00004211088,,94.595,185,9,1,295,479,1,184,1.21e-74,285.0,2
chr3,152893522,ENSG00000310107,ENST00000847252,ENSE00004275823,,91.827,208,17,0,1,208,743,950,1.24e-76,291.0,2
chr3,152893522,ENSG00000285557,ENST00000752708,ENSE00004099099,,92.929,198,13,1,1,197,476,673,1.6e-75,287.0,2
chr3,152893522,ENSG00000302038,ENST00000783547,ENSE00004157688,,91.584,202,16,1,1,202,733,933,9.640000000000001e-73,278.0,2
chr3,152893522,ENSG00000283897,ENST00000639283,ENSE00003806978,,90.777,206,19,0,1,206,1246,1451,3.47e-72,276.0,2
chr3,152893522,ENSG00000290775,ENST00000736992,ENSE00004070824,,91.371,197,17,0,1,197,381,577,1.61e-70,270.0,2
chr3,152893522,ENSG00000309250,ENST00000839811,ENSE00004262451,,90.291,206,19,1,1,206,199,403,5.800000000000001e-70,268.0,2
chr3,155814056,ENSG00000291154,ENST00000828526,ENSE00004241248,,94.366,213,11,1,1,212,807,595,1.81e-87,326.0,3
chr3,155814056,ENSG00000309250,ENST00000839811,ENSE00004262451,,92.925,212,14,1,1,211,310,99,6.56e-82,307.0,2
chr3,155814056,ENSG00000286679,ENST00000668854,ENSE00003888251,,92.453,212,15,1,1,211,1724,1513,3.05e-80,302.0,12
chr3,155814056,ENSG00000300114,ENST00000769023,ENSE00004129838,,91.743,218,14,4,1,215,67,283,1.1e-79,300.0,4
chr3,155814056,ENSG00000305080,ENST00000808426,ENSE00004203350,,91.981,212,15,2,1,211,67,277,1.42e-78,296.0,2
chr3,155814056,ENSG00000295624,ENST00000731377,ENSE00004060750,,92.754,207,12,2,7,211,417,212,1.42e-78,296.0,2
chr3,155814056,ENSG00000293141,ENST00000823543,ENSE00004231966,,90.909,220,18,2,1,218,67,286,5.1e-78,294.0,2
chr3,155814056,ENSG00000289213,ENST00000800195;ENST00000800194;ENST00000800193,ENSE00004189428,,91.509,212,16,2,1,211,67,277,6.6000000000000006e-77,291.0,2
chr3,163386379,ENSG00000299331,ENST00000762667,ENSE00004118015,,94.686,207,8,2,623,829,206,3,3.44e-84,318.0,2
chr3,174762375,ENSG00000294687,ENST00000725234,ENSE00004048635,,90.0,220,21,1,2276,2494,292,511,3.5599999999999996e-74,283.0,2
chr3,176233747,ENSG00000304545,ENST00000804453,ENSE00004195756,,90.594,202,18,1,2767,2968,555,755,8.329999999999997e-69,267.0,3
chr3,179087496,ENSG00000257253,ENST00000797294,ENSE00004183815,,90.826,218,20,0,707,924,1,218,6.45e-77,292.0,2
chr3,179087496,ENSG00000305656,ENST00000812256,ENSE00004211088,,91.351,185,15,1,623,807,1,184,1.1e-64,252.0,2
chr3,48499782,ENSG00000267737,ENST00000586583,ENSE00004232699,,90.374,187,18,0,477,663,265,451,1.22e-63,246.0,4
chr3,87570728,ENSG00000274090,ENST00000617598,ENSE00004268812,,93.088,217,13,2,490,706,1,215,1.74e-84,316.0,4
chr3,87570728,ENSG00000197462,ENST00000769323,ENSE00004130348,,92.627,217,12,4,490,706,1,213,2.9099999999999996e-82,309.0,4
chr3,87570728,ENSG00000302594,ENST00000788007,ENSE00004166146,,91.705,217,16,2,490,706,1,215,1.75e-79,300.0,5
chr3,87570728,ENSG00000306011,ENST00000814711,ENSE00004215953,,93.264,193,12,1,514,706,1,192,1.7599999999999998e-74,283.0,2
chr3,87570728,ENSG00000307964,ENST00000830109,ENSE00004244175,,93.514,185,11,1,520,704,2,185,1.06e-71,274.0,2
chr3,87570728,ENSG00000254339,ENST00000776884,ENSE00004145018,,91.795,195,15,1,512,706,24,217,1.3700000000000001e-70,270.0,5
chr3,87570728,ENSG00000310232,ENST00000848476;ENST00000848477;ENST00000848479,ENSE00004277998,,91.892,185,14,1,520,704,2,185,1.07e-66,257.0,2
chr3,88973180,ENSG00000233251,ENST00000668950,ENSE00003852972,,96.262,214,7,1,1536,1748,1472,1685,5.71e-94,350.0,6
chr4,119796374,ENSG00000284959,ENST00000646052,ENSE00003819267,,97.917,192,4,0,460,651,1904,2095,8.88e-90,333.0,2
chr4,119796374,ENSG00000297224,ENST00000746321,ENSE00004087127,,97.917,192,4,0,460,651,476,667,8.88e-90,333.0,2
chr4,119796374,ENSG00000306474,ENST00000818858,ENSE00004223200,,90.777,206,17,2,255,459,9,213,5.46e-72,274.0,2
chr4,119796374,ENSG00000290397,ENST00000849409,ENSE00004279879,,90.732,205,18,1,255,459,9,212,1.96e-71,272.0,2
chr4,119796374,ENSG00000296756,ENST00000741627;ENST00000741643;ENST00000741646,ENSE00004079022,,92.063,189,14,1,255,443,9,196,3.2899999999999997e-69,265.0,2
chr4,119796374,ENSG00000303091,ENST00000791693,ENSE00004173036,,91.758,182,12,3,50,230,426,247,9.2e-65,250.0,2
chr4,19981,ENSG00000294687,ENST00000725234,ENSE00004048635,,95.135,185,7,2,430,612,257,441,5.37e-76,291.0,2
chr4,65548212,ENSG00000309162,ENST00000839180,ENSE00004261132,,93.301,209,13,1,56,264,754,961,1.26e-81,307.0,2
chr4,91046088,ENSG00000197462,ENST00000769323,ENSE00004130348,,91.469,211,15,3,5459,5668,209,1,6.53e-75,287.0,2
chr4,9601614,ENSG00000284294,ENST00000714325,ENSE00003802171,,98.98,196,2,0,7,202,196,1,3.7e-95,351.0,2
chr5,137794457,ENSG00000309162,ENST00000839180,ENSE00004261132,,92.823,209,14,1,21,229,961,754,2.21e-80,302.0,2
chr5,43541207,ENSG00000286679,ENST00000668854,ENSE00003888251,,91.667,216,15,2,1,213,1728,1513,1.63e-78,296.0,12
chr5,43541207,ENSG00000309250,ENST00000839811,ENSE00004262451,,91.284,218,16,2,1,215,314,97,5.85e-78,294.0,2
chr5,43541207,ENSG00000308234,ENST00000832703,ENSE00004248448,,91.284,218,14,4,1,213,1217,1000,2.1e-77,292.0,2
chr5,43541207,ENSG00000278607,ENST00000796328;ENST00000796330,ENSE00004181871,,91.204,216,16,3,1,213,276,61,7.57e-77,291.0,3
chr5,43541207,ENSG00000272892,ENST00000743596,ENSE00004082106,,90.367,218,16,4,1,213,716,499,4.56e-74,281.0,2
chr5,52531087,ENSG00000285567,ENST00000765235,ENSE00004122911,,91.837,196,15,1,1406,1601,725,919,8.89e-71,272.0,3
chr5,7262338,ENSG00000197462,ENST00000769323,ENSE00004130348,,95.169,207,9,1,339,545,1,206,1.24e-86,326.0,2
chr5,75128422,ENSG00000287893,ENST00000811355,ENSE00004209226,,91.22,205,18,0,2814,3018,1,205,8.27e-73,279.0,2
chr5,80803524,ENSG00000257253,ENST00000797294,ENSE00004183815,,92.661,218,16,0,2163,2380,218,1,1.52e-83,315.0,3
chr6,132706868,ENSG00000257253,ENST00000797294,ENSE00004183815,,95.413,218,10,0,671,888,1,218,1.1e-93,348.0,3
chr6,132706868,ENSG00000305656,ENST00000812259,ENSE00004211080,,93.122,189,13,0,660,848,1,189,1.46e-72,278.0,2
chr6,160849866,ENSG00000284294,ENST00000714325,ENSE00003802171,,96.939,196,6,0,780,975,1,196,1.74e-88,329.0,2
chr6,32546834,ENSG00000308825,ENST00000836684,ENSE00004256374,,91.364,220,19,0,458,677,486,705,6.32e-80,302.0,2
chr6,32546834,ENSG00000257253,ENST00000797294,ENSE00004183815,,91.388,209,17,1,618,826,1,208,6.37e-75,285.0,3
chr6,32546834,ENSG00000305656,ENST00000812259,ENSE00004211080,,91.005,189,17,0,607,795,1,189,4.990000000000003e-66,255.0,2
chr6,36945969,ENSG00000257253,ENST00000797294,ENSE00004183815,,91.743,218,18,0,1670,1887,218,1,2.76e-80,303.0,3
chr6,90959789,ENSG00000251034,ENST00000668235,ENSE00003888034,,90.367,218,21,0,2189,2406,103,320,2.65e-75,287.0,2
chr6,96983518,ENSG00000248994,ENST00000514519,ENSE00002053477,,93.717,191,10,2,1422,1611,411,222,6.38e-75,285.0,3
chr6,96983518,ENSG00000228021,ENST00000747933;ENST00000747935;ENST00000747936;ENST00000747937;ENST00000747938,ENSE00004090352,,92.67,191,13,1,1,191,373,184,1.38e-71,274.0,3
chr6,97238860,ENSG00000266830,ENST00000579045,ENSE00004250811,,93.636,220,13,1,281,500,103,321,3.13e-88,327.0,5
chr6,97238860,ENSG00000309250,ENST00000839811,ENSE00004262451,,92.273,220,16,1,281,500,99,317,3.15e-83,311.0,2
chr6,97238860,ENSG00000298578,ENST00000756644,ENSE00004106833,,92.237,219,16,1,282,500,440,657,1.1299999999999999e-82,309.0,2
chr6,97238860,ENSG00000286679,ENST00000668854,ENSE00003888251,,91.818,220,17,1,281,500,1513,1731,1.4699999999999994e-81,305.0,12
chr7,105511135,ENSG00000291154,ENST00000828526,ENSE00004241248,,90.476,210,16,3,1,207,790,582,5.77e-72,274.0,3
chr7,105511135,ENSG00000300114,ENST00000769023,ENSE00004129838,,90.909,198,15,3,1,196,84,280,1.25e-68,263.0,4
chr7,105511135,ENSG00000293141,ENST00000823543,ENSE00004231966,,90.816,196,17,1,1,196,84,278,4.49e-68,261.0,2
chr7,148989854,ENSG00000257253,ENST00000797294,ENSE00004183815,,96.33,218,8,0,770,987,1,218,6.2e-97,359.0,3
chr7,148989854,ENSG00000305656,ENST00000812259,ENSE00004211080,,94.18,189,11,0,759,947,1,189,8.25e-76,289.0,2
chr7,47652446,ENSG00000300114,ENST00000769023,ENSE00004129838,,91.0,200,15,3,42,238,100,299,9.530000000000001e-70,267.0,4
chr7,47652446,ENSG00000266830,ENST00000579045,ENSE00004250811,,91.111,180,16,0,42,221,281,102,4.47e-63,244.0,5
chr7,52054844,ENSG00000257253,ENST00000797294,ENSE00004183815,,94.037,218,13,0,639,856,1,218,1.18e-88,331.0,3
chr7,52054844,ENSG00000305656,ENST00000812259,ENSE00004211080,,92.593,189,14,0,628,816,1,189,7.280000000000001e-71,272.0,2
chr7,65580692,ENSG00000257253,ENST00000797294,ENSE00004183815,,96.33,218,8,0,2873,3090,218,1,8.76e-97,359.0,3
chr7,65580692,ENSG00000305656,ENST00000812259,ENSE00004211080,,94.18,189,11,0,2913,3101,189,1,1.1700000000000001e-75,289.0,2
chr7,65580692,ENSG00000286144,ENST00000789654;ENST00000789655,ENSE00004169160,,90.547,201,19,0,3131,3331,248,48,5.46e-69,267.0,2
chr7,85415420,ENSG00000258526,ENST00000835116,ENSE00004253264,,93.171,205,9,5,14,217,232,32,4.26e-78,296.0,2
chr7,9051326,ENSG00000309692,ENST00000843049,ENSE00004268741,,90.674,193,14,3,759,951,527,339,7.35e-65,254.0,4
chr7,97745310,ENSG00000290427,ENST00000600751,ENSE00003147241,,97.696,217,5,0,246,462,816,600,5.74e-102,374.0,2
chr7,97745310,ENSG00000286415,ENST00000669243,ENSE00003885623,,97.059,204,6,0,12,215,893,690,4.5e-93,344.0,2
chr7,97745310,ENSG00000227706,ENST00000652869,ENSE00003886112,,95.545,202,9,0,488,689,711,510,5.86e-87,324.0,4
chr8,12017551,ENSG00000283674,ENST00000745450,ENSE00004085290,,99.024,205,1,1,2402,2605,205,1,8.45e-99,366.0,4
chr8,12017551,ENSG00000308628,ENST00000835469,ENSE00004254001,,97.959,196,4,0,1705,1900,196,1,5.12e-91,340.0,2
chr8,12017551,ENSG00000284707,ENST00000750316,ENSE00004094535,,94.624,186,10,0,2420,2605,186,1,1.88e-75,289.0,3
chr8,127521584,ENSG00000290427,ENST00000600751,ENSE00003147241,,94.545,220,12,0,398,617,819,600,1.42e-91,340.0,2
chr8,127521584,ENSG00000287781,ENST00000842942;ENST00000668993,ENSE00004268533,,93.981,216,13,0,9,224,810,595,1.11e-87,327.0,2
chr8,145027990,ENSG00000257253,ENST00000797294,ENSE00004183815,,91.743,218,17,1,2009,2225,218,1,1.1400000000000001e-79,302.0,3
chr8,145027990,ENSG00000305656,ENST00000812256,ENSE00004211088,,91.892,185,13,2,2126,2309,184,1,2.4900000000000003e-66,257.0,2
chr8,57072050,ENSG00000267383,ENST00000836401;ENST00000836406;ENST00000836408,ENSE00004255841,,96.172,209,7,1,7,214,209,1,4.86e-91,340.0,2
chr8,57072050,ENSG00000296294,ENST00000737848,ENSE00004072536,,93.396,212,10,2,7,214,212,1,3.81e-82,311.0,2
chr8,57072050,ENSG00000258711,ENST00000816442;ENST00000816444,ENSE00004219249,,93.301,209,12,2,7,214,208,1,4.93e-81,307.0,2
chr8,5971760,ENSG00000309162,ENST00000839180,ENSE00004261132,,92.344,209,15,1,2,210,961,754,1.09e-78,296.0,2
chr9,109650340,ENSG00000257253,ENST00000797294,ENSE00004183815,,90.826,218,20,0,1783,2000,218,1,6.47e-77,292.0,2
chr9,109650340,ENSG00000305656,ENST00000812256,ENSE00004211088,,91.351,185,15,1,1900,2084,184,1,1.1e-64,252.0,2
chr9,115321587,ENSG00000284959,ENST00000646052,ENSE00003819267,,97.248,218,6,0,940,1157,1388,1605,1.2200000000000001e-100,370.0,2
chr9,115321587,ENSG00000251034,ENST00000668235,ENSE00003888034,,91.284,218,19,0,940,1157,120,337,5.840000000000001e-79,298.0,2
chr9,115321587,ENSG00000288771,ENST00000814951,ENSE00004216425,,91.284,218,19,0,940,1157,580,797,5.840000000000001e-79,298.0,3
chr9,115321587,ENSG00000269707,ENST00000666384,ENSE00003886906,,90.868,219,18,2,940,1157,87,304,2.72e-77,292.0,4
chr9,134501421,ENSG00000228877,ENST00000745287,ENSE00004085023,,95.434,219,6,4,134,350,130,346,1.45e-93,346.0,2
chr9,40609349,ENSG00000290427,ENST00000600751,ENSE00003147241,,94.931,217,11,0,79,295,816,600,3.3499999999999996e-91,340.0,2
chr9,40609349,ENSG00000297224,ENST00000746321,ENSE00004087127,,95.385,195,9,0,1,195,669,475,2.6299999999999998e-82,311.0,2
chr9,41235014,ENSG00000225411,ENST00000840853;ENST00000840854,ENSE00004264604,,94.0,200,11,1,1729,1927,1,200,1.0100000000000001e-79,302.0,2
chr9,65585250,ENSG00000223751,ENST00000783442;ENST00000783453,ENSE00004157504,,97.727,220,5,0,363,582,193,412,1.0000000000000001e-103,379.0,4
chr9,65585250,ENSG00000297224,ENST00000746321,ENSE00004087127,,97.115,208,6,0,14,221,679,472,2.18e-95,351.0,2
chr9,65585250,ENSG00000284959,ENST00000646052,ENSE00003819267,,97.073,205,6,0,14,218,2107,1903,1.01e-93,346.0,2
chr9,65585250,ENSG00000309162,ENST00000839180,ENSE00004261132,,95.0,200,8,2,384,582,754,952,1.03e-83,313.0,2
